text,label
"Hey, When is sunrise?",help_condition
Emergency! Please help! please,help_emergency
Is it snowing?,help_condition
who created you?,casual_botinfo
Can you tell me What’s the local time in Tokyo??,help_condition
are you real?,casual_botinfo
WHO BUILT YOU?,casual_botinfo
call emergency services!,help_emergency
Can you tell me Find me a gas station?,help_location
is it snowing?,help_condition
"Hey, Is it going to rain today?",help_condition
Where are you from? please,casual_botinfo
Emergency! Please help!!,help_emergency
WHERE’S THE NEAREST BANK?,help_location
What version are you?,casual_botinfo
Can you tell me Yo!?,casual_smalltalk
Can you tell me What’s the weather today??,help_condition
What’s tomorrow’s weather? please,help_condition
"Hey, Someone is following me!",help_emergency
What’s the forecast?,help_condition
tell me today’s date,help_condition
FIND A RESTAURANT NEAR ME,help_location
What is the speed of light?,info_general
"Hey, Tell me about yourself",casual_botinfo
Can you tell me Someone’s breaking in!?,help_emergency
Can you tell me What’s the capital of Japan??,info_general
When did the internet start?,info_general
Locate a petrol station please,help_location
Long time no see please,casual_smalltalk
where can i find a doctor?,help_location
"Hey, I’ve been robbed!",help_emergency
EMERGENCY! PLEASE HELP!,help_emergency
What season is it?!,help_condition
"Hey, Is it windy today?",help_condition
Can you tell me Sup??,casual_smalltalk
Yo!,casual_smalltalk
Please help me! please,help_emergency
what time is it in new york?,help_condition
Can you tell me What time is sunset??,help_condition
Where is the nearest hospital?!,help_location
Can you tell me How have you been??,casual_smalltalk
Hey there please,casual_smalltalk
WHAT SEASON IS IT?,help_condition
I think I’m having a heart attack! please,help_emergency
Please help me! please,help_emergency
There’s a fire!,help_emergency
I’VE BEEN ROBBED!,help_emergency
Locate the nearest ATM,help_location
Find a clinic near me!,help_location
How’s the weather outside?!,help_condition
Can you tell me What’s the capital of Japan??,info_general
Where is the library? please,help_location
Can you tell me Who is the president of France??,info_general
"Hey, Explain photosynthesis",info_general
What time is it? please,help_condition
Where can I get groceries? please,help_location
Where is the train station?!,help_location
Who built you?,casual_botinfo
explain photosynthesis,info_general
TELL ME ABOUT GRAVITY,info_general
Can you tell me Tell me today’s date?,help_condition
FIND A RESTAURANT NEAR ME,help_location
EMERGENCY! PLEASE HELP!,help_emergency
"Hey, I can’t breathe!",help_emergency
where can i find a doctor?,help_location
Can you tell me Who invented electricity??,info_general
When did the internet start? please,info_general
"Hey, Please hurry, I need help!",help_emergency
what can you do?,casual_botinfo
What can you do? please,casual_botinfo
How are you? please,casual_smalltalk
Can you tell me How are you??,casual_smalltalk
locate the nearest post office,help_location
Find a clinic near me,help_location
Send help quickly!!,help_emergency
show me the nearest police station,help_location
"Hey, Where is the nearest hospital?",help_location
Is it going to rain today?!,help_condition
WHERE CAN I GET GROCERIES?,help_location
someone is following me!,help_emergency
Are you real?,casual_botinfo
I’m lost!!,help_emergency
i can’t breathe!,help_emergency
I’ve been robbed! please,help_emergency
Tell me about the solar system!,info_general
there’s been an accident!,help_emergency
do you know your creator?,casual_botinfo
I’m bleeding!,help_emergency
Locate a park nearby please,help_location
tell me about the solar system,info_general
What time is it in New York?!,help_condition
Hi bot please,casual_smalltalk
send help quickly!,help_emergency
Hi!,casual_smalltalk
What’s the temperature right now?,help_condition
What is the speed of light? please,info_general
Find a coffee shop near me please,help_location
DO YOU KNOW YOUR CREATOR?,casual_botinfo
Can you tell me Where are you from??,casual_botinfo
WHAT CAN YOU DO?,casual_botinfo
Someone is following me!!,help_emergency
WHO CREATED YOU?,casual_botinfo
Can you tell me What does AI mean??,info_general
Where is the train station?!,help_location
WHAT IS QUANTUM COMPUTING?,info_general
Locate a park nearby,help_location
SHOW ME THE NEAREST POLICE STATION,help_location
call an ambulance!,help_emergency
Can you tell me How does WiFi work??,info_general
Can you tell me Please help me!?,help_emergency
who created you?,casual_botinfo
Can you tell me What does AI mean??,info_general
What day is it? please,help_condition
"Hey, Are you real?",casual_botinfo
I can’t breathe!!,help_emergency
"please hurry, i need help!",help_emergency
Tell me about the solar system please,info_general
IS IT WINDY TODAY?,help_condition
Can you tell me What’s up??,casual_smalltalk
WHAT’S THE WEATHER TODAY?,help_condition
WHAT SEASON IS IT?,help_condition
WHAT ARE BLACK HOLES?,info_general
Who built you?,casual_botinfo
Are you a chatbot?,casual_botinfo
i’ve been robbed!,help_emergency
What day is it? please,help_condition
WHAT TIME IS SUNSET?,help_condition
Can you tell me Explain photosynthesis?,info_general
Can you tell me My house is on fire!?,help_emergency
Find a restaurant near me please,help_location
"Hey, Are you real?",casual_botinfo
Where can I get groceries? please,help_location
"Hey, Who’s your developer?",casual_botinfo
Can you tell me Can you tell me what you are??,casual_botinfo
IS IT GOING TO RAIN TODAY?,help_condition
Find a coffee shop near me,help_location
Can you tell me Long time no see?,casual_smalltalk
"Hey, Call an ambulance!",help_emergency
Can you tell me How have you been??,casual_smalltalk
locate the nearest atm,help_location
"Hey, Where is the train station?",help_location
what’s the temperature right now?,help_condition
What version are you?!,casual_botinfo
i need medical assistance!,help_emergency
What time is it? please,help_condition
Who made you?,casual_botinfo
I think I’m having a heart attack! please,help_emergency
what are you doing?,casual_smalltalk
WHAT’S THE LOCAL TIME IN TOKYO?,help_condition
how does wifi work?,info_general
who is the president of france?,info_general
"Hey, Is it snowing?",help_condition
Show me the closest hotel please,help_location
Can you tell me Hi?,casual_smalltalk
WHERE CAN I GET FOOD NEARBY?,help_location
What’s the weather today?!,help_condition
Can you tell me Is it cold outside??,help_condition
Can you tell me What’s the local time in Tokyo??,help_condition
where can i get food nearby?,help_location
what day is it?,help_condition
What’s the capital of Japan?,info_general
Can you tell me What season is it??,help_condition
Can you tell me Where can I find a doctor??,help_location
What’s the local time in Tokyo? please,help_condition
why is the sky blue?,info_general
are you updated?,casual_botinfo
"Hey, What’s the forecast?",help_condition
How does a computer work?,info_general
WHO’S YOUR DEVELOPER?,casual_botinfo
Where’s the bus stop? please,help_location
Can you tell me Call the police!?,help_emergency
Is it going to rain today?!,help_condition
Can you tell me What time is sunset??,help_condition
How does a computer work?!,info_general
What does AI mean?,info_general
Are you AI?,casual_botinfo
What is quantum computing? please,info_general
I’ve been robbed! please,help_emergency
Locate a park nearby please,help_location
Can you tell me Locate a petrol station?,help_location
Can you tell me Tell me about gravity?,info_general
what time is sunset?,help_condition
I’m lost!!,help_emergency
Call the police! please,help_emergency
Hello!!,casual_smalltalk
I’m lost! please,help_emergency
Nice to see you please,casual_smalltalk
emergency! please help!,help_emergency
Can you tell me What is blockchain??,info_general
good morning,casual_smalltalk
"Hey, Explain photosynthesis",info_general
WHAT VERSION ARE YOU?,casual_botinfo
How does WiFi work? please,info_general
Who programmed you? please,casual_botinfo
define machine learning,info_general
I can’t breathe!!,help_emergency
how’s it going?,casual_smalltalk
WHO CREATED YOU?,casual_botinfo
"Hey, Send help quickly!",help_emergency
Can you tell me Who is the president of France??,info_general
Can you tell me Where are you from??,casual_botinfo
Are you AI? please,casual_botinfo
Can you tell me Show me nearby restaurants?,help_location
Who’s your developer?!,casual_botinfo
WHERE’S THE BUS STOP?,help_location
Tell me today’s date,help_condition
Call the police!,help_emergency
i think i’m having a heart attack!,help_emergency
How are you?!,casual_smalltalk
good afternoon,casual_smalltalk
"Hey, Show me the closest hotel",help_location
"Hey, How have you been?",casual_smalltalk
Do you think like a human?!,casual_botinfo
What is blockchain?,info_general
EXPLAIN RELATIVITY,info_general
Hi!,casual_smalltalk
Are you AI?!,casual_botinfo
CAN YOU TELL ME WHAT YOU ARE?,casual_botinfo
locate the nearest atm,help_location
I can’t breathe!,help_emergency
CALL AN AMBULANCE!,help_emergency
Locate the nearest post office!,help_location
"Hey, Howdy!",casual_smalltalk
"Hey, I’m lost!",help_emergency
What’s up? please,casual_smalltalk
IS IT GOING TO RAIN TODAY?,help_condition
"Hey, Good evening",casual_smalltalk
Help! I’m hurt! please,help_emergency
Can you tell me I can’t breathe!?,help_emergency
What’s the forecast? please,help_condition
Where are you from?,casual_botinfo
What time is it?,help_condition
"Hey, I need medical assistance!",help_emergency
What is nanotechnology? please,info_general
find a clinic near me,help_location
How have you been? please,casual_smalltalk
How does WiFi work?,info_general
what time is sunset?,help_condition
Hello!,casual_smalltalk
Can you tell me Who invented electricity??,info_general
Hey you!,casual_smalltalk
"Hey, What time is it?",help_condition
GOOD EVENING,casual_smalltalk
CAN YOU TELL ME WHAT YOU ARE?,casual_botinfo
"Hey, Hi bot",casual_smalltalk
"Hey, There’s a fire!",help_emergency
Where is the train station?!,help_location
"Hey, Where is the train station?",help_location
Are you updated? please,casual_botinfo
Can you tell me Explain relativity?,info_general
"Hey, I’m lost!",help_emergency
long time no see,casual_smalltalk
Are you real? please,casual_botinfo
Can you tell me Are you real??,casual_botinfo
Can you tell me Who invented electricity??,info_general
Can you tell me Explain photosynthesis?,info_general
WHAT IS BLOCKCHAIN?,info_general
Long time no see please,casual_smalltalk
Can you tell me How are you??,casual_smalltalk
Can you tell me What is the speed of light??,info_general
Find a coffee shop near me,help_location
WHEN WERE YOU MADE?,casual_botinfo
There’s been an accident!!,help_emergency
Howdy!!,casual_smalltalk
"Hey, Where’s the nearest bank?",help_location
i’m in danger!,help_emergency
"Hey, Locate a petrol station",help_location
